gene,Arab_Muslim,Ashkenazi,Jewish_Other,Middle_Eastern_Jewish,North_African_Jewish
GREB1L,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
GUCA1B,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
HGSNAT,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
HKDC1,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
HLA-DRB1,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
HMCN1,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
HRG,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
IFIH1,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
IFT140,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
IMPG2,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
IRF2BPL,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
KIF11,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
KIF3B,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
KMT2B,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
LMNA,0.732919254658385,0.9111969111969112,0.887218045112782,0.963265306122449,1.4984126984126984
LMNB1,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
LPA,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
LRP2,0.6413043478260869,0.7972972972972973,0.7763157894736843,0.8428571428571429,1.9666666666666668
LRP5,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
LYST,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
LZTR1,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
MACF1,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
MCOLN1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
MEFV,0.732919254658385,1.8223938223938223,1.774436090225564,0.4816326530612245,0.7492063492063492
MIB1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
MPO,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
