module_id,category_group,value,N_module,N_category,overlap,fold_enrichment,p_value,novel_candidates,potential_misclassifications,FDR,significant
3,Category,Other syndromic,29,148,13,1.3388,0.1289175613245296,ANKRD17; BRAF; CDH23; CEP164; CEP83; COQ8B; DNAJC30; EIF2B4; HESX1; NPHP4; RCBTB1; RERE; SDHB; SOX2; THRB; TRAF3IP1,ABHD12; ACBD5; ACO2; ALDH3A2; ALMS1; ALPK1; AMACR; AP3D1; AP5Z1; ARL2BP; ATXN7; BRAT1; CDH3; CEP78; CFAP410; CLCN2; CLN3; CLN5; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL9A1; COL9A2; COL9A3; COQ2; CTC1; CTNS; CTSD; CWC27; CYP2R1; CYP2U1; DHX16; DPM1; DYNC2H1; DYNC2I2; EDNRB; EMC1; ERCC3; ERCC6; ERCC8; EXOSC2; FDXR; FLVCR1; GNB1; GTPBP2; HADHA; HGSNAT; HK1; HMX1; HPS3; HPS4; HSD17B10; IFT140; IKBKG; INPP5E; JAG1; KIF11; KIF3B; KLHL7; LAMA1; LAMB2; LAMP2; LIG3; LRP2; LRRC32; LRRC8C; LYST; MAB21L2; MAN2B1; MCOLN1; MFRP; MFSD8; MITF; MMACHC; MSTO1; MT-TE; MT-TL1; MT-TP; MT-TS2; MT-TV; MVK; NDP; NEUROD1; NGLY1; OAT; PANK2; PCYT1A; PDSS1; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; POMGNT1; POMT1; PPT1; PRPS1; PYGM; RBP4; RIMS2; RNU4ATAC; SACS; SCAPER; SGSH; SLC19A2; SLC38A3; SLC6A6; SPG11; SPTLC1; STN1; SUMF1; TIMP3; TINF2; TPP1; TREX1; TRNT1; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; VPS13B; WDR19; WFS1; YARS1; ZFYVE26; ZNF423,0.4346689457048299,False
3,Multiple.phenotype.syndromic,No,29,391,28,1.0915,0.1278548509841719,CEP164,ACBD5; ACO2; ADAM9; ADAMTS18; ADGRV1; AFG3L2; AHI1; ALDH3A2; ALMS1; ALPK1; AMACR; AMPD2; ANTXR1; AP3B1; AP3B2; AP3D1; AP5Z1; ARL13B; ARL2BP; ARL3; ARL6; ARMC9; ARSG; ATAD3A; ATG7; ATOH7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS1; BBS10; BBS12; BBS2; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAT1; BTD; C19orf12; CABP4; CACNA2D4; CAPN5; CC2D2A; CCDC88A; CDC42; CDH3; CEP104; CEP290; CEP41; CEP78; CFAP410; CFAP418; CFH; CHM; CISD2; CLCC1; CLCN2; CLCN3; CLEC3B; CLN3; CLN5; CLN8; CLRN1; CNGA1; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL9A1; COL9A2; COL9A3; COQ2; COQ5; CRIPT; CSPP1; CTC1; CTNND1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHDDS; DHX16; DHX38; DIAPH1; DNAJC19; DNM1L; DPM1; DRAM2; DTNBP1; DYNC2H1; DYNC2I2; EDNRB; EFEMP1; ELOVL1; ELOVL4; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FBLN5; FDX2; FDXR; FLVCR1; FRMD7; FZD4; GATAD2B; GJA1; GNAT2; GNB1; GNB3; GPR143; GPR179; GRK1; GRM6; GTPBP2; HADHA; HGSNAT; HIKESHI; HK1; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IDH3A; IDH3B; IFT140; IFT172; IFT27; IFT74; IGFBP7; IKBKG; IQCB1; ISCA2; JAG1; KCNV2; KIAA0586; KIAA1549; KIF11; KIF1A; KIF3B; KIZ; KLC2; KLHL7; LAMA1; LAMB1; LAMB2; LAMP2; LCA5; LETM1; LIG3; LRIT3; LRMDA; LRP2; LRP5; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAK; MAN2B1; MAPKAPK3; MCAT; MCOLN1; MECR; MERTK; MFF; MFN2; MFRP; MFSD8; MIR204; MITF; MKKS; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MVK; MYO7A; NADK2; NARS2; NBAS; NDP; NDUFA12; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NMNAT1; NR2F1; NRL; NYX; OAT; OCA2; OFD1; OPA1; OPA3; OPN1SW; P3H2; PANK2; PARS2; PAX6; PCARE; PCCB; PCDH15; PCYT1A; PDE6D; PDE6G; PDE6H; PDSS1; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PLA2G5; PMM2; PNPT1; POC1B; POLG; POMGNT1; POMT1; PPP1R21; PPT1; PRCD; PRPF3; PRPF31; PRPF8; PRPS1; PTCD3; PTPN23; PUF60; PYGM; RAB28; RAB3GAP1; RBP3; RBP4; RD3; RDH5; REEP6; RGS9; RGS9BP; RIMS2; RNF170; RNU4ATAC; RP2; RPGR; RS1; RTN4IP1; SACS; SAMD7; SCLT1; SDHA; SERAC1; SGSH; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC38A8; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNRNP200; SNX10; SPG11; SPG7; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; SUMF1; TEAD1; TFG; TIMM8A; TIMP3; TINF2; TLCD3B; TMEM126A; TMEM138; TMEM216; TMEM218; TMEM231; TMEM67; TOPORS; TPP1; TRAPPC12; TREX1; TRNT1; TRPM1; TSFM; TSPAN12; TTC8; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; USH2A; VCAN; VPS13B; WDR19; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.4346689457048299,False
1,Category,Other syndromic,56,148,23,1.2266,0.12859663920250114,AFG3L2; AMPD2; ATXN1; C19orf12; COQ5; DDHD2; ELOVL1; EPRS1; FASTKD2; FBLN5; HIKESHI; KIF1A; KLC2; LAMB1; MAG; MFN2; MPZ; MTRFR; OPA3; PDXK; PNPT1; RNF170; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SPG7; ST3GAL5; TFG; TIMM8A; TRAPPC12; UCHL1,ABCC6; ACO2; AGXT; AIRE; ALDH3A2; ALMS1; ALPK1; AMACR; AP3D1; ARL2BP; CDH3; CEP78; CFAP410; CHD7; CLCN2; CLN3; CLN5; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CTC1; CTNNB1; CTNS; CTSD; CWC27; CYP2R1; DPM1; DYNC2H1; DYNC2I2; EDNRB; EMC1; ERCC3; ERCC6; ERCC8; EXOSC2; FDXR; GTPBP2; HADHA; HGSNAT; HMX1; HPS3; HPS4; HSD17B10; IFT140; IKBKG; INPP5E; KIF11; KIF3B; KLHL7; LAMB2; LAMP2; LRP2; LRRC32; LRRC8C; LYST; MAB21L2; MAN2B1; MCOLN1; MED12; MFRP; MFSD8; MITF; MMACHC; MSTO1; MT-TE; MT-TL1; MT-TP; MT-TS2; MT-TV; MVK; NDP; NEUROD1; NGLY1; OAT; OTX2; PAX2; PCYT1A; PDSS1; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; POMGNT1; POMT1; PPT1; PYGM; RBP4; RIMS2; RNU4ATAC; SCAPER; SGSH; SIX6; SLC19A2; SLC38A3; SLC6A6; STN1; STX3; SUMF1; TIMP3; TINF2; TREX1; TRNT1; TTLL5; TUB; TUBB4B; TUBGCP4; TUBGCP6; VPS13B; WDR19; WFS1; ZNF423,0.4346689457048299,False
3,Multiple.phenotype.non.syndromic,No,29,391,28,1.0915,0.1278548509841719,CEP164,ACBD5; ACO2; ADAM9; ADAMTS18; ADGRV1; AFG3L2; AHI1; ALDH3A2; ALMS1; ALPK1; AMACR; AMPD2; ANTXR1; AP3B1; AP3B2; AP3D1; AP5Z1; ARL13B; ARL2BP; ARL3; ARL6; ARMC9; ARSG; ATAD3A; ATG7; ATOH7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS1; BBS10; BBS12; BBS2; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAT1; BTD; C19orf12; CABP4; CACNA2D4; CAPN5; CC2D2A; CCDC88A; CDC42; CDH3; CEP104; CEP290; CEP41; CEP78; CFAP410; CFAP418; CFH; CHM; CISD2; CLCC1; CLCN2; CLCN3; CLEC3B; CLN3; CLN5; CLN8; CLRN1; CNGA1; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL9A1; COL9A2; COL9A3; COQ2; COQ5; CRIPT; CSPP1; CTC1; CTNND1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHDDS; DHX16; DHX38; DIAPH1; DNAJC19; DNM1L; DPM1; DRAM2; DTNBP1; DYNC2H1; DYNC2I2; EDNRB; EFEMP1; ELOVL1; ELOVL4; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FBLN5; FDX2; FDXR; FLVCR1; FRMD7; FZD4; GATAD2B; GJA1; GNAT2; GNB1; GNB3; GPR143; GPR179; GRK1; GRM6; GTPBP2; HADHA; HGSNAT; HIKESHI; HK1; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IDH3A; IDH3B; IFT140; IFT172; IFT27; IFT74; IGFBP7; IKBKG; IQCB1; ISCA2; JAG1; KCNV2; KIAA0586; KIAA1549; KIF11; KIF1A; KIF3B; KIZ; KLC2; KLHL7; LAMA1; LAMB1; LAMB2; LAMP2; LCA5; LETM1; LIG3; LRIT3; LRMDA; LRP2; LRP5; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAK; MAN2B1; MAPKAPK3; MCAT; MCOLN1; MECR; MERTK; MFF; MFN2; MFRP; MFSD8; MIR204; MITF; MKKS; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MVK; MYO7A; NADK2; NARS2; NBAS; NDP; NDUFA12; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NMNAT1; NR2F1; NRL; NYX; OAT; OCA2; OFD1; OPA1; OPA3; OPN1SW; P3H2; PANK2; PARS2; PAX6; PCARE; PCCB; PCDH15; PCYT1A; PDE6D; PDE6G; PDE6H; PDSS1; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PLA2G5; PMM2; PNPT1; POC1B; POLG; POMGNT1; POMT1; PPP1R21; PPT1; PRCD; PRPF3; PRPF31; PRPF8; PRPS1; PTCD3; PTPN23; PUF60; PYGM; RAB28; RAB3GAP1; RBP3; RBP4; RD3; RDH5; REEP6; RGS9; RGS9BP; RIMS2; RNF170; RNU4ATAC; RP2; RPGR; RS1; RTN4IP1; SACS; SAMD7; SCLT1; SDHA; SERAC1; SGSH; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC38A8; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNRNP200; SNX10; SPG11; SPG7; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; SUMF1; TEAD1; TFG; TIMM8A; TIMP3; TINF2; TLCD3B; TMEM126A; TMEM138; TMEM216; TMEM218; TMEM231; TMEM67; TOPORS; TPP1; TRAPPC12; TREX1; TRNT1; TRPM1; TSFM; TSPAN12; TTC8; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; USH2A; VCAN; VPS13B; WDR19; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.4346689457048299,False
15,Annotation,Transmembrane transport,11,53,3,2.2744,0.1340435084390198,ATF6; GNAT2; OPN1LW; OPN1MW; PDE6C; PDE6H; PTPN23; RPGR,ABCA4; ABCC6; BEST1; BLOC1S3; CACNA1F; CACNA2D4; CLCC1; CLCN2; CLCN3; CNGA1; CTNS; DNAJC19; FLVCR1; GJA1; KCNJ13; KCNV2; LETM1; LRP2; LRRC8C; MCOLN1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; NDUFA12; NDUFS2; OCA2; PEX1; PEX6; PEX7; PNPT1; SLC19A2; SLC19A3; SLC24A1; SLC24A5; SLC38A3; SLC38A8; SLC44A1; SLC45A2; SLC52A2; SLC6A6; TRPM1,0.4479875150461977,False
2,Annotation,Autophagic and endolysosomal pathway (AEL),35,56,7,1.5786,0.13797561686258208,ALDH3A2; CFAP410; COG4; COL11A1; COL2A1; COL9A1; COL9A2; COL9A3; CTC1; CYP2R1; DPM1; ERCC3; ERCC6; ERCC8; GJA1; IKBKG; LETM1; MAN2B1; MKS1; MVK; PCYT1A; PEX1; PEX6; PEX7; PHYH; RNU4ATAC; SRD5A3; TINF2,ACBD5; ALMS1; AP3B1; AP3B2; AP3D1; AP5Z1; ARSG; ATG7; C19orf12; CDC42; CHM; CISD2; CLCN2; CLN3; CLN5; CLN8; CTSD; DNM1L; DRAM2; EPG5; HGSNAT; HPS1; HPS4; LAMP2; LRP2; LRP5; LYST; MAPKAPK3; MCOLN1; MERTK; MFN2; MFSD8; MYO7A; NDP; OCA2; OPA1; PLA2G5; PPT1; PTPN23; SAG; SGSH; SLC25A46; SLC45A2; SNF8; SPG11; TPP1; TUB; TULP1; ZFYVE26,0.4493052138858442,False
3,Annotation,Cell adhesion,29,31,4,1.9666,0.1358075645529304,ABCC6; AGXT; AIRE; ANKRD17; CEP164; CEP83; CHD7; COL4A4; COL4A5; COQ8B; DNAJC30; EIF2B4; HESX1; MED12; OTX2; PAX2; PNPLA6; RCBTB1; RERE; SDHB; SIX6; SOX2; STX3; THRB; TRAF3IP1,ADAM9; ADGRV1; ANTXR1; C1QTNF5; CDH3; CDHR1; COL18A1; CRB1; CTNNA1; CTNND1; CYFIP2; FZD4; IGFBP7; JAG1; LAMA1; LAMB1; LAMB2; LRP5; MAG; MERTK; MPZ; NPHP1; PCDH15; PRPH2; RS1; USH2A; VCAN,0.4493052138858442,False
8,Category,Other syndromic,24,148,11,1.3688,0.1371946365037662,ATAD3A; ATOH7; B3GALNT2; CAPN5; FZD4; LRP5; MIR204; P3H2; PAX6; RAB3GAP1; TSPAN12; VCAN; ZNF408,ABCC6; ABHD12; ACBD5; ACO2; AGXT; AIRE; ALDH3A2; ALMS1; ALPK1; AMACR; AP3D1; AP5Z1; ARL2BP; ATXN7; BRAT1; CDH3; CEP78; CFAP410; CHD7; CLCN2; CLN3; CLN5; CLN8; CNNM4; COG4; COL11A1; COL2A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; COQ2; CTC1; CTNNB1; CTNS; CTSD; CWC27; CYP2R1; CYP2U1; DHX16; DPM1; DYNC2H1; DYNC2I2; EDNRB; EMC1; ERCC3; ERCC6; ERCC8; EXOSC2; FDXR; FLVCR1; GNB1; GTPBP2; HADHA; HGSNAT; HK1; HPS3; HPS4; HSD17B10; IFT140; IKBKG; INPP5E; JAG1; KIF3B; KLHL7; LAMA1; LAMP2; LIG3; LRRC8C; LYST; MAB21L2; MAN2B1; MCOLN1; MED12; MFRP; MFSD8; MITF; MMACHC; MSTO1; MT-TE; MT-TL1; MT-TP; MT-TS2; MT-TV; MVK; NEUROD1; NGLY1; OAT; OTX2; PANK2; PAX2; PCYT1A; PDSS1; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; PPT1; PRPS1; PYGM; RBP4; RIMS2; RNU4ATAC; SACS; SCAPER; SGSH; SIX6; SLC19A2; SLC38A3; SLC6A6; SPG11; SPTLC1; STN1; STX3; SUMF1; TIMP3; TINF2; TPP1; TREX1; TRNT1; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; VPS13B; WDR19; WFS1; YARS1; ZFYVE26; ZNF423,0.4493052138858442,False
11,Category,RP,21,77,6,1.6401,0.1395798216372553,ARL13B; ARMC9; CEP104; CEP290; CEP41; CSPP1; INPP5E; KIAA0586; PDE6D; RPGRIP1; TMEM138; TMEM218; TMEM231; TMEM67; ZNF423,AIPL1; ARL2BP; ARL6; BBS1; BBS2; CEP83; CERKL; CFAP410; CFAP418; CLCC1; CLN3; CLRN1; CNGA1; COQ2; COQ5; COQ8B; CRB1; CYP4V2; DHDDS; DHX38; DYNC2H1; EYS; FLVCR1; HGSNAT; HK1; IDH3A; IDH3B; IFT140; IFT172; IMPDH1; IMPG2; KIAA1549; KIZ; KLHL7; LRAT; MAK; MERTK; MVK; NR2E3; NRL; PCARE; PDE6B; PDE6G; PDSS1; POMGNT1; PRCD; PRPF3; PRPF31; PRPF8; PRPH2; RAX2; RBP3; RCBTB1; RDH12; REEP6; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGR; SAG; SLC24A1; SNRNP200; SPATA7; TTC8; TULP1; UBAP1L; USH2A; ZNF408,0.4506772207101209,False
0,Annotation,Extracellular matrix,63,26,6,1.619,0.14940539465767602,ABCA4; ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CNGA1; CTNNA1; DHX38; EFEMP1; ELOVL4; GUCA1A; GUCY2D; IDH3A; IGFBP7; KCNV2; KIAA1549; KIF3B; KIZ; KLHL7; MAK; MAPKAPK3; MERTK; MFRP; MFSD8; NRL; OAT; PCARE; PDE6G; PDSS1; PISD; PLA2G5; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RBP4; REEP6; RP1L1; RP2; RS1; RTN4IP1; SAMD7; SLC38A8; SLC6A6; SNRNP200; TEAD1; TLCD3B; TRNT1; TTLL5; TUB; TUBGCP4,COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; FBLN5; FZD4; LAMB2; LRP5; NDP; NYX; P3H2; POMGNT1; POMT1; SERAC1; USH2A,0.4747956081710683,False
16,Cat,Syndromic,10,261,8,1.3548,0.14954192383340734,CLRN1; USH2A,ABCC6; ABHD12; ACBD5; AGXT; AIRE; ALDH3A2; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; ARL13B; ARMC9; ATAD3A; ATG7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; BTD; C19orf12; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CHD7; CISD2; CLCN2; CLCN3; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CRIPT; CSPP1; CTC1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHX16; DIAPH1; DNAJC19; DPM1; DTNBP1; DYNC2I2; EDNRB; EIF2B4; ELOVL1; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FDX2; FDXR; FRMD7; GATAD2B; GJA1; GNB1; GTPBP2; HADHA; HESX1; HIKESHI; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IFT27; IFT74; IKBKG; ISCA2; JAG1; KIAA0586; KIF1A; KIF3B; KLC2; LAMA1; LAMB1; LAMB2; LAMP2; LETM1; LIG3; LRMDA; LRP2; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAN2B1; MCOLN1; MECR; MED12; MFF; MFN2; MFRP; MITF; MKKS; MKS1; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO2; MT-ND3; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; NADK2; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OCA2; OTX2; PANK2; PARS2; PAX2; PCCB; PDE6D; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; PNPT1; POLG; POMT1; PPP1R21; PPT1; PRPS1; PTCD3; PTPN23; PUF60; PYGM; RAB3GAP1; RBP4; RERE; RIMS2; RNF170; RNU4ATAC; RTN4IP1; SACS; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNX10; SOX2; SPG11; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; TFG; TIMM8A; TINF2; TMEM138; TMEM218; TMEM231; TMEM67; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TSFM; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; VPS13B; WFS1; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.4747956081710683,False
13,Multiple.phenotype.syndromic,No,15,391,15,1.1304,0.1540062958032792,,ABCC6; ACBD5; ACO2; ADAM9; ADAMTS18; ADGRV1; AFG3L2; AGXT; AHI1; AIRE; ALDH3A2; ALMS1; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; AP5Z1; ARL13B; ARL2BP; ARL3; ARL6; ARMC9; ARSG; ATAD3A; ATG7; ATOH7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS1; BBS10; BBS12; BBS2; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BRAF; BRAT1; BTD; C19orf12; CABP4; CACNA2D4; CAPN5; CC2D2A; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP290; CEP41; CEP78; CEP83; CFAP410; CFAP418; CFH; CHD7; CHM; CISD2; CLCC1; CLCN2; CLCN3; CLEC3B; CLRN1; CNGA1; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; COQ2; COQ5; COQ8B; CRIPT; CSPP1; CTC1; CTNNB1; CTNND1; CTNS; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHDDS; DHX16; DHX38; DIAPH1; DNAJC19; DNAJC30; DNM1L; DPM1; DRAM2; DTNBP1; DYNC2H1; DYNC2I2; EDNRB; EFEMP1; EIF2B4; ELOVL1; ELOVL4; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FBLN5; FDX2; FLVCR1; FRMD7; FZD4; GATAD2B; GJA1; GNAT2; GNB1; GNB3; GPR143; GPR179; GRK1; GRM6; GTPBP2; HADHA; HESX1; HGSNAT; HIKESHI; HK1; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IDH3A; IDH3B; IFT140; IFT172; IFT27; IFT74; IGFBP7; IKBKG; IQCB1; JAG1; KCNV2; KIAA0586; KIAA1549; KIF11; KIF1A; KIF3B; KIZ; KLC2; KLHL7; LAMA1; LAMB1; LAMB2; LAMP2; LCA5; LETM1; LIG3; LRIT3; LRMDA; LRP2; LRP5; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAK; MAN2B1; MAPKAPK3; MCAT; MCOLN1; MED12; MERTK; MFN2; MFRP; MFSD8; MIR204; MITF; MKKS; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTRFR; MVK; MYO7A; NADK2; NBAS; NDP; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NMNAT1; NPHP4; NR2F1; NRL; NYX; OAT; OCA2; OFD1; OPA1; OPA3; OPN1SW; OTX2; P3H2; PANK2; PARS2; PAX2; PAX6; PCARE; PCCB; PCDH15; PCYT1A; PDE6D; PDE6G; PDE6H; PDSS1; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PLA2G5; PMM2; PNPLA6; PNPT1; POC1B; POLG; POMGNT1; POMT1; PPP1R21; PRCD; PRPF3; PRPF31; PRPF8; PRPS1; PTPN23; PUF60; PYGM; RAB28; RAB3GAP1; RBP3; RBP4; RCBTB1; RD3; RDH5; REEP6; RERE; RGS9; RGS9BP; RIMS2; RNF170; RNU4ATAC; RP2; RPGR; RS1; RTN4IP1; SACS; SAMD7; SCLT1; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC38A8; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNRNP200; SNX10; SOX2; SPG11; SPG7; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; SUMF1; TEAD1; TFG; THRB; TIMM8A; TIMP3; TINF2; TLCD3B; TMEM126A; TMEM138; TMEM216; TMEM218; TMEM231; TMEM67; TOPORS; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TRPM1; TSPAN12; TTC8; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; USH2A; VCAN; VPS13B; WDR19; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.48095408771351944,False
